airport,date,hour,temperature_2m,precipitation,snowfall,wind_speed_10m,wind_gusts_10m,cloud_cover
OUA,2016-10-25,20,28.4,0.0,0.0,7.9,11.2,0
OUA,2016-10-27,20,28.0,0.0,0.0,9.7,14.0,0
OUA,2016-11-15,20,27.3,0.0,0.0,9.2,11.9,1
OUA,2016-11-17,20,27.6,0.0,0.0,6.5,7.2,0
OUA,2016-10-04,20,28.4,0.0,0.0,6.2,9.4,42
OUA,2016-10-24,0,25.5,0.0,0.0,7.0,10.8,47
OUA,2016-11-10,20,27.0,0.0,0.0,10.0,16.2,82
OUA,2016-09-15,20,24.6,0.0,0.0,8.0,16.9,84
OUA,2016-11-14,0,27.0,0.0,0.0,5.9,4.0,4
OUA,2016-09-26,0,23.3,0.0,0.0,7.2,14.8,100
OUA,2016-11-21,0,24.2,0.0,0.0,9.0,14.4,0
OUA,2016-11-24,20,29.7,0.0,0.0,8.9,14.4,65
OUA,2016-11-01,20,31.6,0.0,0.0,3.1,5.8,15
OUA,2016-10-13,20,29.6,0.0,0.0,5.8,8.3,22
OUA,2016-12-13,20,27.7,0.0,0.0,10.8,18.7,100
OUA,2016-12-01,20,29.6,0.0,0.0,9.9,16.6,0
OUA,2016-12-06,20,28.0,0.0,0.0,9.3,13.7,1
OUA,2016-11-08,20,27.6,0.0,0.0,10.0,14.8,56
OUA,2016-12-15,20,27.6,0.0,0.0,8.0,14.4,30
OUA,2016-12-19,0,24.7,0.0,0.0,6.3,9.7,89
OUA,2016-03-07,2,23.9,0.0,0.0,10.1,17.3,17
OUA,2016-01-05,23,22.1,0.0,0.0,12.4,18.0,97
OUA,2017-01-17,20,24.9,0.0,0.0,8.9,13.7,0
OUA,2017-01-16,0,19.4,0.0,0.0,7.6,12.6,0
OUA,2017-01-23,0,22.5,0.0,0.0,10.1,18.7,92
OUA,2017-04-18,20,31.3,0.0,0.0,10.2,12.6,23
OUA,2017-01-30,0,21.3,0.0,0.0,9.3,15.5,1
OUA,2017-01-19,20,26.1,0.0,0.0,10.1,11.9,75
OUA,2017-01-26,20,24.5,0.0,0.0,9.8,15.1,62
OUA,2017-05-04,20,31.5,0.0,0.0,9.1,16.9,73
OUA,2017-06-06,20,27.2,0.0,0.0,9.8,15.8,100
OUA,2017-06-27,20,28.8,0.0,0.0,2.6,4.7,13
OUA,2017-06-26,0,24.9,0.0,0.0,3.7,11.9,100
OUA,2017-03-09,20,27.1,0.0,0.0,13.0,14.8,0
OUA,2017-06-27,3,24.8,0.0,0.0,6.3,11.2,22
OUA,2017-03-02,20,29.0,0.0,0.0,10.2,11.9,0
OUA,2017-06-01,20,30.8,0.0,0.0,4.1,6.8,46
OUA,2017-03-27,0,26.9,0.0,0.0,10.7,13.3,92
OUA,2017-03-30,20,30.5,0.0,0.0,9.0,10.1,27
OUA,2017-03-07,20,28.3,0.0,0.0,9.4,14.4,100
OUA,2017-04-03,0,29.9,0.0,0.0,7.2,12.6,72
OUA,2017-04-05,17,37.8,0.0,0.0,11.2,21.2,72
OUA,2017-03-14,20,31.0,0.0,0.0,10.0,16.2,79
OUA,2017-03-20,0,29.4,0.0,0.0,6.8,11.9,25
OUA,2017-03-23,20,34.2,0.0,0.0,6.5,9.7,95
OUA,2017-04-13,20,31.0,0.0,0.0,10.4,16.9,0
OUA,2017-04-17,0,29.8,0.0,0.0,7.0,10.4,3
OUA,2017-04-11,20,31.2,0.0,0.0,10.7,14.4,11
OUA,2017-05-25,20,30.9,0.0,0.0,7.0,11.5,13
OUA,2017-04-24,0,30.5,0.0,0.0,7.0,11.2,97
OUA,2017-06-05,0,26.9,0.0,0.0,6.4,14.4,37
OUA,2017-05-02,20,32.9,0.0,0.0,8.7,14.8,76
OUA,2017-06-12,0,28.4,0.0,0.0,9.2,19.1,83
OUA,2017-05-08,0,30.2,0.0,0.0,5.6,11.5,18
OUA,2017-05-15,0,30.7,0.0,0.0,17.9,29.9,21
OUA,2017-06-15,20,27.2,0.0,0.0,7.4,12.6,86
OUA,2017-06-20,20,26.4,0.0,0.0,10.3,19.4,95
OUA,2017-06-13,20,30.1,0.0,0.0,10.3,16.9,42
OUA,2017-06-19,0,26.5,0.0,0.0,9.3,18.0,32
OUA,2017-04-25,20,32.9,0.0,0.0,9.4,15.1,40
OUA,2017-05-29,0,28.5,0.0,0.0,7.7,13.3,21
OUA,2017-06-22,20,27.7,0.0,0.0,6.4,11.9,69
OUA,2017-04-27,20,31.9,0.0,0.0,3.9,6.8,72
OUA,2017-06-08,20,30.3,0.0,0.0,3.9,5.4,56
OUA,2017-02-28,20,26.8,0.0,0.0,11.3,14.0,92
OUA,2017-04-20,20,33.8,0.0,0.0,6.1,6.5,0
OUA,2017-05-01,0,30.3,0.0,0.0,8.7,16.9,100
OUA,2017-05-09,20,32.9,0.0,0.0,5.9,9.4,2
OUA,2017-03-16,20,33.2,0.0,0.0,5.2,6.8,71
OUA,2017-01-05,20,23.0,0.0,0.0,8.4,13.0,0
OUA,2017-01-09,0,22.1,0.0,0.0,8.7,14.4,0
OUA,2017-01-02,0,20.2,0.0,0.0,9.5,15.8,0
OUA,2017-05-22,0,28.7,0.0,0.0,12.2,23.0,26
OUA,2017-05-23,20,30.8,0.0,0.0,6.1,16.2,89
OUA,2017-05-30,20,30.1,0.0,0.0,7.0,10.1,52
OUA,2017-01-31,20,25.0,0.0,0.0,12.0,14.0,0
OUA,2017-03-06,0,25.5,0.0,0.0,9.1,15.8,58
OUA,2017-03-13,0,26.3,0.0,0.0,7.8,8.3,0
OUA,2017-01-10,20,22.4,0.0,0.0,9.0,13.0,25
OUA,2017-01-12,20,21.0,0.0,0.0,8.4,12.6,0
OUA,2017-01-24,20,22.7,0.0,0.0,9.0,14.0,85
OUA,2017-04-06,20,30.8,0.0,0.0,4.2,6.1,40
OUA,2017-03-21,20,32.2,0.0,0.0,8.4,13.0,98
OUA,2017-03-28,20,30.6,0.0,0.0,13.1,15.1,4
OUA,2017-04-10,0,29.5,0.0,0.0,8.7,20.9,88
OUA,2017-05-11,20,28.7,0.0,0.0,2.6,6.8,100
OUA,2017-05-16,20,32.9,0.0,0.0,13.5,24.1,23
OUA,2017-04-04,20,31.1,0.0,0.0,9.3,14.8,67
OUA,2017-05-18,20,29.6,0.0,0.0,7.3,12.2,21
OUA,2017-10-23,0,25.6,0.0,0.0,7.0,10.1,0
OUA,2017-09-19,20,28.9,0.0,0.0,7.3,11.2,21
OUA,2017-08-10,20,24.9,0.0,0.0,3.1,3.6,56
OUA,2017-09-25,0,24.5,0.0,0.0,6.3,11.9,4
OUA,2017-09-28,20,28.5,0.0,0.0,7.2,12.2,15
OUA,2017-07-13,20,26.2,0.0,0.0,3.2,6.1,93
OUA,2017-10-02,0,24.5,0.0,0.0,9.8,17.3,10
OUA,2017-10-10,20,29.3,0.0,0.0,5.8,10.4,28
OUA,2017-10-03,20,28.7,0.0,0.0,4.2,14.0,96
OUA,2017-10-04,9,29.9,0.0,0.0,9.7,22.0,2
OUA,2017-10-05,20,28.3,0.0,0.0,10.6,16.6,98
OUA,2017-10-17,20,27.4,0.0,0.0,9.2,14.0,0
OUA,2017-10-26,20,26.4,0.0,0.0,11.7,13.3,30
OUA,2017-07-18,20,26.9,0.0,0.0,11.6,21.2,78
OUA,2017-11-02,20,26.0,0.0,0.0,9.7,14.8,2
OUA,2017-11-21,20,28.3,0.0,0.0,7.0,14.8,96
OUA,2017-12-04,0,20.2,0.0,0.0,11.5,14.4,15
OUA,2017-12-07,20,24.8,0.0,0.0,8.8,14.0,0
OUA,2017-12-11,0,17.4,0.0,0.0,9.8,12.2,0
OUA,2017-11-14,20,23.4,0.0,0.0,10.5,13.0,0
OUA,2017-12-18,0,21.6,0.0,0.0,9.4,12.2,3
OUA,2017-12-19,20,25.0,0.0,0.0,8.3,11.5,20
OUA,2017-11-23,20,26.2,0.0,0.0,8.8,13.3,87
OUA,2017-11-27,0,22.4,0.0,0.0,9.9,13.7,0
OUA,2017-11-28,20,24.2,0.0,0.0,9.4,14.0,12
OUA,2017-11-30,20,24.3,0.0,0.0,10.8,13.7,23
OUA,2017-07-06,20,26.6,0.0,0.0,6.3,14.0,24
OUA,2017-07-17,0,25.5,0.0,0.0,8.4,12.6,6
OUA,2017-12-12,20,23.9,0.0,0.0,9.7,11.9,92
OUA,2017-09-14,20,28.1,0.0,0.0,7.6,10.8,12
OUA,2017-12-21,20,23.5,0.0,0.0,13.3,22.3,92
OUA,2017-08-28,0,23.7,0.0,0.0,2.1,9.0,57
OUA,2017-08-08,20,25.0,3.0,0.0,1.6,6.5,100
OUA,2017-09-04,0,23.0,0.0,0.0,8.1,8.3,37
OUA,2017-09-07,20,26.4,0.0,0.0,11.5,20.2,58
OUA,2017-09-11,0,25.6,0.0,0.0,6.1,8.6,95
OUA,2017-08-29,20,27.4,0.0,0.0,7.9,12.2,69
OUA,2017-09-21,20,27.2,0.0,0.0,5.6,8.6,40
OUA,2017-07-31,0,24.6,0.0,0.0,4.8,16.2,100
OUA,2017-12-25,0,20.2,0.0,0.0,8.9,14.4,0
OUA,2017-09-26,20,28.1,0.0,0.0,6.3,8.6,27
OUA,2017-12-14,20,26.5,0.0,0.0,7.4,9.4,81
OUA,2017-10-19,20,26.0,0.0,0.0,11.2,12.6,92
OUA,2017-07-11,20,25.4,0.0,0.0,9.8,16.2,78
OUA,2017-07-25,20,27.5,0.0,0.0,6.2,10.8,99
OUA,2017-09-18,0,22.6,0.0,0.0,3.7,7.6,27
OUA,2017-10-24,20,27.8,0.0,0.0,7.2,8.3,2
OUA,2017-08-21,0,25.7,1.2,0.0,6.7,20.2,92
OUA,2017-07-24,0,24.5,0.0,0.0,7.1,16.9,35
OUA,2017-08-07,0,23.9,0.0,0.0,6.3,11.2,30
OUA,2017-08-22,20,23.9,0.0,0.0,8.9,23.0,94
OUA,2017-09-12,20,27.5,0.0,0.0,7.8,11.9,54
OUA,2017-08-01,20,27.5,0.0,0.0,5.0,6.8,94
OUA,2017-10-30,0,22.3,0.0,0.0,9.4,12.6,32
OUA,2017-11-13,0,21.1,0.0,0.0,11.0,14.4,69
OUA,2017-10-31,20,26.6,0.0,0.0,9.5,13.0,0
OUA,2017-11-20,0,26.5,0.0,0.0,6.7,8.6,47
OUA,2017-08-24,20,24.0,0.0,0.0,3.6,5.8,98
OUA,2017-12-28,20,23.8,0.0,0.0,8.7,13.7,94
OUA,2017-06-29,20,26.4,0.0,0.0,5.8,11.5,45
OUA,2017-10-12,20,28.7,0.0,0.0,9.7,11.5,30
OUA,2017-07-04,20,26.6,0.0,0.0,8.0,14.0,82
OUA,2017-07-10,0,26.2,0.0,0.0,12.3,23.8,11
OUA,2017-08-03,20,27.4,0.0,0.0,11.0,18.0,35
OUA,2017-08-14,0,25.9,0.7,0.0,7.7,15.8,98
OUA,2017-08-15,20,26.1,0.0,0.0,7.3,13.7,32
OUA,2017-08-17,23,23.6,0.0,0.0,16.0,27.7,92
OUA,2017-10-09,0,26.1,0.0,0.0,7.0,13.0,29
OUA,2017-07-20,20,26.4,0.0,0.0,7.1,11.5,97
OUA,2017-10-16,0,24.8,0.0,0.0,9.4,12.2,0
OUA,2017-09-05,20,26.1,0.0,0.0,6.4,11.9,5
OUA,2017-11-06,0,22.9,0.0,0.0,10.6,12.2,33
OUA,2017-11-16,20,25.1,0.0,0.0,9.7,12.6,0
OUA,2017-12-05,20,25.6,0.0,0.0,8.5,15.5,98
OUA,2017-07-27,20,26.3,0.0,0.0,8.8,16.9,71
OUA,2017-08-31,20,25.1,0.0,0.0,9.6,15.5,39
OUA,2017-12-26,20,24.0,0.0,0.0,9.2,14.8,0
OUA,2017-11-09,20,24.4,0.0,0.0,11.6,13.7,0
OUA,2017-07-03,0,26.7,0.0,0.0,12.4,22.7,4
OUA,2017-11-07,20,25.5,0.0,0.0,9.5,13.7,0
OUA,2017-01-03,20,23.0,0.0,0.0,9.5,14.8,0
OUA,2018-01-18,20,24.3,0.0,0.0,9.2,13.7,55
OUA,2018-01-16,20,24.0,0.0,0.0,10.2,12.6,0
OUA,2018-03-01,20,31.1,0.0,0.0,8.6,13.3,0
OUA,2018-02-20,20,31.5,0.0,0.0,7.7,11.5,97
OUA,2018-03-06,20,31.6,0.0,0.0,9.4,14.8,4
OUA,2018-01-04,20,22.8,0.0,0.0,10.2,17.3,0
OUA,2018-01-09,20,23.1,0.0,0.0,8.8,13.0,86
OUA,2018-01-15,0,17.8,0.0,0.0,9.9,14.0,0
OUA,2018-01-01,0,19.2,0.0,0.0,9.7,16.9,0
OUA,2018-01-25,20,22.3,0.0,0.0,9.0,13.3,29
OUA,2018-01-02,20,23.6,0.0,0.0,10.7,18.0,92
OUA,2018-01-29,0,23.4,0.0,0.0,7.9,11.9,78
OUA,2018-02-05,0,24.2,0.0,0.0,8.6,14.0,6
OUA,2018-02-08,20,26.4,0.0,0.0,8.3,12.2,58
OUA,2018-02-27,20,29.9,0.0,0.0,8.9,11.9,58
OUA,2018-02-12,0,21.4,0.0,0.0,10.7,17.3,1
OUA,2018-02-15,20,26.7,0.0,0.0,9.3,14.4,0
OUA,2018-02-19,0,23.6,0.0,0.0,9.8,12.6,1
OUA,2018-01-08,0,18.9,0.0,0.0,8.0,11.2,38
OUA,2018-01-22,0,18.7,0.0,0.0,8.8,14.8,0
OUA,2018-01-11,20,22.0,0.0,0.0,9.0,13.3,0
OUA,2018-02-06,20,28.2,0.0,0.0,10.1,16.2,90
OUA,2018-01-30,20,23.7,0.0,0.0,9.7,14.8,96
OUA,2018-02-01,20,24.8,0.0,0.0,10.7,12.6,48
OUA,2018-03-05,0,27.2,0.0,0.0,8.0,14.4,0
OUA,2018-02-13,20,24.0,0.0,0.0,7.6,11.5,82
OUA,2018-02-26,0,24.2,0.0,0.0,8.2,10.1,79
OUA,2018-03-08,20,32.2,0.0,0.0,8.9,11.2,90
OUA,2018-02-22,20,30.6,0.0,0.0,7.6,10.8,28
OUA,2018-01-23,20,22.7,0.0,0.0,9.5,14.8,0
OUA,2018-06-04,0,27.9,0.0,0.0,10.0,16.2,97
OUA,2018-06-22,20,28.1,0.0,0.0,8.0,12.2,12
OUA,2018-05-14,0,29.4,0.0,0.0,10.0,20.5,11
OUA,2018-05-15,20,31.5,0.0,0.0,10.0,19.1,68
OUA,2018-06-12,20,30.6,0.0,0.0,5.1,7.9,20
OUA,2018-08-17,20,25.0,0.0,0.0,1.3,8.3,100
OUA,2018-05-22,20,33.5,0.0,0.0,11.4,20.5,97
OUA,2018-05-11,20,29.5,0.0,0.0,10.9,18.4,72
OUA,2018-05-28,0,28.4,0.0,0.0,11.5,19.4,13
OUA,2018-07-13,20,28.8,0.0,0.0,9.0,14.0,16
OUA,2018-06-08,20,31.8,0.0,0.0,6.9,10.1,45
OUA,2018-07-06,20,26.1,0.0,0.0,7.1,14.4,53
OUA,2018-07-09,0,26.0,0.0,0.0,8.5,9.4,79
OUA,2018-06-15,20,29.4,0.0,0.0,12.8,30.6,91
OUA,2018-06-18,0,28.6,0.0,0.0,11.5,18.7,45
OUA,2018-06-19,20,29.7,0.0,0.0,8.0,12.6,7
OUA,2018-06-26,20,29.2,0.0,0.0,7.7,11.9,27
OUA,2018-07-20,20,26.3,0.0,0.0,7.6,12.2,70
OUA,2018-04-27,20,33.6,0.0,0.0,10.9,18.0,66
OUA,2018-06-01,20,25.2,0.0,0.0,8.9,28.4,100
OUA,2018-06-29,20,28.0,0.0,0.0,5.8,9.4,73
OUA,2018-07-02,0,25.1,0.0,0.0,10.4,18.0,7
OUA,2018-03-27,20,30.1,0.0,0.0,8.3,12.6,94
OUA,2018-07-09,2,26.3,0.0,0.0,8.3,16.9,88
OUA,2018-03-13,20,33.9,0.0,0.0,4.6,8.3,52
OUA,2018-03-19,0,28.8,0.0,0.0,8.3,16.6,94
OUA,2018-03-22,20,32.2,0.0,0.0,10.5,16.9,78
OUA,2018-04-03,20,32.0,0.0,0.0,7.6,11.2,36
OUA,2018-07-31,23,23.7,0.0,0.0,12.7,21.2,93
OUA,2018-03-30,20,31.5,0.0,0.0,6.0,8.6,90
OUA,2018-04-02,0,30.3,0.0,0.0,6.2,12.6,94
OUA,2018-04-10,22,31.7,0.0,0.0,15.3,27.4,100
OUA,2018-08-13,0,24.4,0.0,0.0,5.8,8.3,18
OUA,2018-08-14,20,25.0,0.0,0.0,8.6,15.5,25
OUA,2018-08-03,20,23.8,0.2,0.0,3.3,6.5,100
OUA,2018-03-12,0,28.4,0.0,0.0,9.4,12.6,9
OUA,2018-08-20,0,23.8,0.0,0.0,7.8,13.3,64
OUA,2018-04-13,20,32.7,0.0,0.0,7.4,11.2,83
OUA,2018-08-10,22,23.7,2.4,0.0,4.9,7.9,100
OUA,2018-03-15,20,32.3,0.0,0.0,7.4,12.6,48
OUA,2018-08-28,22,23.7,0.7,0.0,3.1,9.4,100
OUA,2018-08-24,23,23.4,0.0,0.0,7.2,11.2,86
OUA,2018-04-09,0,29.3,0.0,0.0,7.2,25.6,63
OUA,2018-08-31,20,24.7,0.0,0.0,1.8,4.3,56
OUA,2018-05-01,20,33.1,0.0,0.0,9.9,13.0,21
OUA,2018-05-04,20,34.3,0.0,0.0,7.8,10.8,95
OUA,2018-05-07,0,30.3,0.0,0.0,13.8,25.2,13
OUA,2018-03-20,20,33.6,0.0,0.0,10.9,16.9,92
OUA,2018-04-06,20,32.6,0.0,0.0,8.7,13.3,1
OUA,2018-04-24,20,35.1,0.0,0.0,3.8,10.8,28
OUA,2018-08-27,0,23.8,0.0,0.0,6.2,12.6,96
OUA,2018-10-08,0,24.9,0.0,0.0,4.8,7.9,98
OUA,2018-10-01,0,25.0,0.0,0.0,5.9,9.7,96
OUA,2018-10-02,20,25.8,0.0,0.0,6.6,10.1,40
OUA,2018-10-05,20,26.3,0.0,0.0,5.1,7.6,18
OUA,2018-10-09,20,27.6,0.0,0.0,6.3,9.4,55
OUA,2018-05-25,20,33.0,0.0,0.0,10.3,16.6,85
OUA,2018-10-12,20,28.7,0.0,0.0,7.1,13.0,29
OUA,2018-06-02,0,27.1,0.0,0.0,6.4,10.1,98
OUA,2018-04-16,0,28.8,0.0,0.0,5.5,14.8,93
OUA,2018-07-17,20,24.4,0.0,0.0,3.6,6.1,96
OUA,2018-08-06,0,24.8,0.0,0.0,7.2,9.4,93
OUA,2018-07-16,0,27.1,0.0,0.0,6.5,7.6,83
OUA,2018-03-26,0,26.3,0.0,0.0,6.2,10.4,14
OUA,2018-06-25,0,23.9,0.0,0.0,6.5,13.3,45
OUA,2018-05-08,20,34.8,0.0,0.0,5.4,7.9,78
OUA,2018-07-23,0,23.8,0.0,0.0,5.5,12.2,68
OUA,2018-04-17,20,32.5,0.0,0.0,7.9,12.2,0
OUA,2018-05-21,0,30.2,0.0,0.0,15.8,25.9,56
OUA,2018-07-03,23,25.2,0.0,0.0,10.0,18.4,99
OUA,2018-04-30,0,31.2,0.0,0.0,9.2,14.4,8
OUA,2018-08-07,20,23.1,3.2,0.0,4.3,14.8,100
OUA,2018-04-20,20,32.3,0.0,0.0,10.7,13.0,85
OUA,2018-04-23,0,30.5,0.0,0.0,6.2,13.0,16
OUA,2018-07-10,20,28.6,0.0,0.0,5.4,7.9,20
OUA,2018-08-21,20,25.9,0.0,0.0,5.1,7.9,100
OUA,2018-07-27,20,25.6,0.0,0.0,10.2,17.3,41
OUA,2018-07-30,0,24.5,0.0,0.0,6.8,14.4,95
OUA,2018-05-18,20,31.0,0.0,0.0,11.2,16.9,65
OUA,2018-07-24,20,28.9,0.0,0.0,7.7,9.4,84
OUA,2018-06-05,20,31.6,0.0,0.0,7.6,11.9,10
OUA,2018-05-29,20,30.4,0.0,0.0,7.6,13.3,94
OUA,2018-06-11,0,28.4,0.0,0.0,11.4,13.3,11
OUA,2018-05-31,19,30.3,0.0,0.0,7.1,16.2,55
OUA,2018-12-14,20,24.6,0.0,0.0,8.4,13.0,0
OUA,2018-10-16,20,28.3,0.0,0.0,5.8,11.2,95
OUA,2018-10-30,20,28.7,0.0,0.0,8.4,13.7,99
OUA,2018-11-06,20,26.5,0.0,0.0,11.0,13.0,0
OUA,2018-10-23,20,27.5,0.0,0.0,7.7,11.5,97
OUA,2018-11-02,20,27.2,0.0,0.0,8.7,10.8,11
OUA,2018-11-05,0,24.5,0.0,0.0,8.9,10.8,2
OUA,2018-11-19,0,26.0,0.0,0.0,6.4,13.3,92
OUA,2018-10-19,20,26.4,0.0,0.0,6.6,14.8,31
OUA,2018-12-17,0,20.6,0.0,0.0,9.3,11.9,0
OUA,2018-11-09,20,25.1,0.0,0.0,12.4,14.4,38
OUA,2018-11-30,20,23.8,0.0,0.0,10.1,13.7,0
OUA,2018-12-03,0,21.2,0.0,0.0,9.7,11.5,64
OUA,2018-12-18,20,24.5,0.0,0.0,9.2,14.0,77
OUA,2018-12-31,0,22.7,0.0,0.0,7.8,12.2,62
OUA,2018-12-24,0,19.6,0.0,0.0,9.7,14.4,0
OUA,2018-12-28,20,24.7,0.0,0.0,10.8,13.3,0
OUA,2018-11-27,20,24.2,0.0,0.0,11.1,13.3,36
OUA,2018-12-25,20,21.7,0.0,0.0,9.4,14.8,0
OUA,2018-10-29,0,26.5,0.0,0.0,10.5,17.6,74
OUA,2018-12-07,20,24.2,0.0,0.0,8.5,12.6,0
OUA,2018-10-15,0,23.6,0.0,0.0,3.7,8.6,62
OUA,2018-10-22,0,24.1,0.0,0.0,7.6,10.1,38
OUA,2018-10-26,22,26.5,0.0,0.0,6.5,10.8,95
OUA,2018-11-13,20,27.5,0.0,0.0,7.3,12.2,2
OUA,2018-11-20,20,28.8,0.0,0.0,6.2,9.0,100
OUA,2018-11-12,0,25.7,0.0,0.0,2.0,4.0,0
OUA,2018-11-23,20,29.5,0.0,0.0,2.5,9.4,0
OUA,2018-11-26,0,21.4,0.0,0.0,12.3,14.4,14
OUA,2018-12-21,20,23.9,0.0,0.0,9.9,16.2,0
OUA,2018-12-11,20,22.8,0.0,0.0,8.3,12.2,0
OUA,2018-11-16,20,28.4,0.0,0.0,6.6,13.0,29
OUA,2018-12-10,0,19.6,0.0,0.0,10.6,12.2,0
OUA,2018-12-04,20,25.6,0.0,0.0,8.8,13.7,0
OUA,2016-05-03,20,36.3,0.0,0.0,9.1,13.7,83
OUA,2016-05-09,0,31.3,0.0,0.0,12.5,24.8,78
OUA,2016-05-10,20,35.1,0.0,0.0,8.4,13.0,91
OUA,2016-05-16,0,30.0,0.0,0.0,13.1,29.2,70
OUA,2016-05-17,20,33.0,0.0,0.0,15.2,27.7,64
OUA,2016-05-19,20,33.5,0.0,0.0,5.8,10.8,88
OUA,2016-05-23,0,30.8,0.0,0.0,15.5,31.0,95
OUA,2016-05-24,20,28.5,0.0,0.0,7.1,11.5,99
OUA,2016-05-26,20,33.3,0.0,0.0,6.0,9.7,26
OUA,2016-05-05,20,35.5,0.0,0.0,6.2,10.1,25
OUA,2016-05-12,20,34.0,0.3,0.0,2.5,16.9,100
OUA,2016-05-02,0,31.3,0.0,0.0,8.2,14.0,41
OUA,2017-02-02,20,27.9,0.0,0.0,12.6,20.5,16
OUA,2017-02-06,0,23.5,0.0,0.0,10.4,17.6,2
OUA,2017-02-13,0,24.6,0.0,0.0,10.0,15.5,61
OUA,2017-02-27,0,25.3,0.0,0.0,10.2,16.2,14
OUA,2017-02-09,20,26.6,0.0,0.0,10.2,17.3,0
OUA,2017-02-14,20,29.6,0.0,0.0,11.5,19.1,3
OUA,2017-02-16,20,27.8,0.0,0.0,11.2,17.6,0
OUA,2017-02-23,20,32.2,0.0,0.0,2.9,4.3,31
OUA,2017-02-21,20,30.8,0.0,0.0,3.3,7.2,0
OUA,2017-02-20,0,21.5,0.0,0.0,9.4,14.4,24
OUA,2017-02-07,20,25.7,0.0,0.0,10.3,16.9,0
OUA,2018-09-17,0,23.5,0.0,0.0,3.4,5.8,98
OUA,2018-09-11,20,24.7,0.0,0.0,2.9,3.2,87
OUA,2018-09-14,20,26.7,0.0,0.0,6.4,13.3,71
OUA,2018-09-21,20,25.5,0.0,0.0,6.4,13.3,65
OUA,2018-09-10,0,24.4,0.0,0.0,5.1,6.5,85
OUA,2018-09-04,20,24.1,0.0,0.0,2.9,11.5,100
OUA,2018-09-07,20,24.3,0.0,0.0,7.9,11.2,99
OUA,2018-09-24,0,24.6,0.0,0.0,4.6,7.2,59
OUA,2018-09-18,20,28.1,0.0,0.0,5.1,7.2,63
OUA,2018-09-25,20,26.0,0.0,0.0,1.3,4.7,89
OUA,2018-09-28,20,27.8,0.0,0.0,8.7,14.0,45
OUA,2018-09-03,0,23.0,0.0,0.0,6.1,7.6,49
VCE,2016-02-03,10,7.2,0.0,0.0,3.6,9.0,100
VCE,2016-07-11,11,28.6,0.0,0.0,4.7,16.2,52
VCE,2016-04-11,11,14.4,0.0,0.0,4.1,16.6,48
VCE,2016-01-25,10,0.6,0.0,0.0,2.5,7.6,41
VCE,2016-07-29,15,29.0,0.0,0.0,2.5,14.8,23
VCE,2016-06-13,11,21.4,0.0,0.0,5.9,16.6,79
VCE,2016-04-17,15,19.3,0.1,0.0,13.1,34.9,99
VCE,2016-03-14,10,10.9,0.0,0.0,8.7,20.9,0
VCE,2016-06-06,12,23.1,0.3,0.0,3.9,22.3,49
VCE,2016-08-28,15,28.4,0.0,0.0,8.7,18.7,0
VCE,2016-06-20,11,21.9,0.0,0.0,5.4,15.5,45
VCE,2016-09-02,15,28.5,0.0,0.0,5.1,20.9,38
VCE,2016-03-23,10,11.1,0.0,0.0,13.1,32.8,42
VCE,2016-06-26,15,27.6,0.0,0.0,10.2,26.6,28
VCE,2016-06-30,15,27.6,0.0,0.0,8.2,19.8,67
VCE,2016-02-14,15,6.9,2.9,0.0,17.1,39.6,100
VCE,2016-06-03,15,21.4,0.0,0.0,6.8,23.0,94
VCE,2016-07-03,15,23.7,0.0,0.0,17.9,36.7,54
VCE,2016-07-08,15,26.9,0.0,0.0,10.3,13.3,59
VCE,2016-01-31,16,10.9,0.0,0.0,6.9,13.7,70
VCE,2016-06-10,15,22.8,0.0,0.0,4.8,16.2,51
VCE,2016-01-04,10,1.9,0.5,0.35,10.2,20.5,97
VCE,2016-07-01,15,27.6,0.0,0.0,6.2,16.2,16
VCE,2016-07-04,11,23.5,0.0,0.0,10.9,22.3,99
VCE,2016-03-09,10,7.0,0.0,0.0,12.8,29.9,95
VCE,2016-07-25,11,28.2,0.0,0.0,0.5,11.9,100
VCE,2016-03-18,16,13.9,0.0,0.0,8.1,20.2,0
VCE,2016-03-21,10,11.5,0.0,0.0,6.2,17.3,44
VCE,2016-03-20,15,15.0,0.0,0.0,8.0,20.9,71
VCE,2016-07-31,15,29.2,0.0,0.0,7.1,25.9,41
VCE,2016-08-01,11,24.6,0.9,0.0,10.7,24.1,58
VCE,2016-08-04,15,29.8,0.0,0.0,6.5,15.5,12
VCE,2016-08-05,15,23.6,0.0,0.0,4.1,13.7,76
VCE,2016-07-18,11,25.4,0.0,0.0,3.8,14.4,2
VCE,2016-01-06,10,2.9,0.0,0.0,4.7,9.4,100
VCE,2016-02-28,17,10.2,1.0,0.0,16.6,37.1,100
VCE,2016-03-16,10,6.9,0.0,0.0,16.7,35.3,97
VCE,2016-02-19,15,10.7,0.2,0.0,4.0,22.0,24
VCE,2016-04-03,15,17.0,0.0,0.0,8.9,24.5,78
VCE,2016-08-14,15,27.3,0.0,0.0,5.4,18.4,6
VCE,2016-08-08,11,25.8,0.0,0.0,6.0,17.6,5
VCE,2016-02-07,15,9.3,1.4,0.0,6.6,18.4,100
VCE,2016-08-22,11,23.5,0.0,0.0,2.9,14.4,0
VCE,2016-04-04,11,13.2,0.0,0.0,5.1,17.6,44
VCE,2016-08-11,15,22.3,0.1,0.0,4.7,20.9,36
